"","codigo","DescProd","VerPof"
"1604","8508017","PIZZA PORTUGUESA LIGHT","POF0809"
"1605","8508101","FAROFA PRONTA LIGHT EM PACOTE","POF0809"
"1606","8508201","CAFTA","POF0809"
"1607","8508301","VACA ATOLADA","POF0809"
"1608","8508401","SALADA OU VERDURA CRUA, EXCETO DE FRUTA","POF0809"
"1609","8508403","OUTROS LEGUMES COZIDOS","POF0809"
"1610","8509801","CAFE DA MANHA","POF0809"
"1611","8570101","PRATO DE COMIDA BRASILEIRO","POF0809"
"1612","8570102","PRATO DE COMIDA NE","POF0809"
"1613","8570103","PRATO DE COMIDA N","POF0809"
"1614","8570104","PRATO DE COMIDA SE","POF0809"
"1615","8570105","PRATO DE COMIDA SUL","POF0809"
"1616","8570106","PRATO DE COMIDA CO","POF0809"
"1617","8570107","ARROZ COM FEIJAO","POF0809"
"1618","8570328","PAO COM MANTEIGA","POF0809"
"1619","8570329","PAO COM MARGARINA","POF0809"
"1620","8570330","PAO COM OVO","POF0809"
"1621","8571110","CARNE COM BATATA, INHAME, BATATA BAROA OU AIPIM","POF0809"
"1622","8571111","CARNE COM LEGUMES (EXCETO BATATA, INHAME E AIPIM)","POF0809"
"1623","8571112","FRANGO COM BATATA, INHAME BATATA BAROA OU AIPIM","POF0809"
"1624","8571113","FRANGO COM LEGUMES (EXCETO BATATA,INHAME E AIPIM)","POF0809"
"1625","8578404","ABOBORA COM QUIABO","POF0809"
"1626","8579002","ARROZ CARRETEIRO","POF0809"
"1627","8579003","MARIA ISABEL","POF0809"
"1628","8579004","ARROZ DE LEITE","POF0809"
"1629","8579005","ARROZ COM MANDIOCA","POF0809"
"1630","8579006","ARROZ COM OVO","POF0809"
"1631","8800109","PALMA","POF0809"
"1632","6300113","ARROZ BRANCO","POF1718"
"1633","6300211","ARROZ 3 GRAOS","POF1718"
"1634","6300212","ARROZ 7 GRAOS","POF1718"
"1635","6300901","TRIGO EM GRAO","POF1718"
"1636","6301001","AMENDOIM (EM GRAO) (IN NATURA)","POF1718"
"1637","6301214","MANGALO","POF1718"
"1638","6302002","LINHACA","POF1718"
"1639","6302011","SEMENTES NAO ESPECIFICADAS","POF1718"
"1640","6303201","SEMENTES DE ABOBORA","POF1718"
"1641","6303501","QUIRERA","POF1718"
"1642","6304201","PIPOCA  LIGHT","POF1718"
"1643","6305001","CHIA","POF1718"
"1644","6380001","SEMENTES DE GIRASSOL","POF1718"
"1645","6480001","GENGIBRE","POF1718"
"1646","6500201","FLOCOS DE ARROZ","POF1718"
"1647","6500615","MINGAU DE CHOCOLATE","POF1718"
"1648","6500616","MINGAU DE MAIZENA","POF1718"
"1649","6500617","MINGAU DE NESTON","POF1718"
"1650","6501416","CRUERA/ CRUEIRA","POF1718"
"1651","6502106","FLOCOS NAO ESPECIFICADO","POF1718"
"1652","6502107","FLOCOS DE CENTEIO","POF1718"
"1653","6502108","FLOCOS DE CEVADA","POF1718"
"1654","6502109","FLOCOS DE TRIGO","POF1718"
"1655","6503502","PURE DE ABOBORA / JERIMUM / GERIMUM","POF1718"
"1656","6503503","PURE DE INHAME","POF1718"
"1657","6503504","PURE DE MANDIOCA","POF1718"
"1658","6505102","NUTREN, ENSURE, SUSTEN","POF1718"
"1659","6573226","MACARRAO COM PEIXE / ATUM / SARDINHA","POF1718"
"1660","6573239","MACARRONESE","POF1718"
"1661","6573240","SALADA DE MACARRAO","POF1718"
"1662","6573241","SALADA DE MACARRAO COM MAIONESE","POF1718"
"1663","6573242","MASSA / MACARRAO INTEGRAL","POF1718"
"1664","6573243","MASSA / MACARRAO SEM GLUTEN","POF1718"
"1665","6573244","MASSA, ARROZ (TIPO BIFUM)","POF1718"
"1666","6580001","SUPLEMENTO PROTEICO E OUTROS","POF1718"
"1667","6580101","VITAMINAS, MINERAIS E OUTROS","POF1718"
"1668","6580201","ALETRIA","POF1718"
"1669","6600104","COCO SECO","POF1718"
"1670","6600105","COCO VERDE","POF1718"
"1671","6600702","CASTANHA DO BRASIL","POF1718"
"1672","6600703","NOZES DO PARA","POF1718"
"1673","6600901","COCO OURICURI","POF1718"
"1674","6600913","LICURI","POF1718"
"1675","6601002","COCO BABACU","POF1718"
"1676","6601005","BABACU / BABASSU","POF1718"
"1677","6601601","COCO-INAJA","POF1718"
"1678","6601602","COCO-ANAJA","POF1718"
"1679","6601604","COCOANAIA","POF1718"
"1680","6601803","COCO PUPUNHA","POF1718"
"1681","6602401","COCO NAO ESPECIFICADO","POF1718"
"1682","6602501","CASTANHAS NAO ESPECIFICADAS","POF1718"
"1683","6602502","CASTANHAS E SEMENTES, MISTURA","POF1718"
"1684","6602901","NOZ MACADAMIA","POF1718"
"1685","6603001","NOZ PECAN","POF1718"
"1686","6603002","PECAN","POF1718"
"1687","6603102","SAPUCAIA","POF1718"
"1688","6603201","TAHINI, PASTA","POF1718"
"1689","6700903","REPOLHO ROXO","POF1718"
"1690","6700904","REPOLHO VERDE","POF1718"
"1691","6701904","AZEDA","POF1718"
"1692","6702901","AZEDINHA","POF1718"
"1693","6703002","FOLHA DE MANIVA (MANDIOCA BRAVA)","POF1718"
"1694","6704106","CHUCHU AO FORNO","POF1718"
"1695","6704410","GUEROBA / GUEIROBA (PALMITO IN NATURA)","POF1718"
"1696","6704601","PIMENTA MALAGUETA","POF1718"
"1697","6705401","BERINJELA / BERINGELA","POF1718"
"1698","6705704","CEBOLA ROXA","POF1718"
"1699","6705901","COUVE-RABANO","POF1718"
"1700","6705907","PORONGO / PORUNGO","POF1718"
"1701","6709301","FOLHA DE CENOURA","POF1718"
"1702","6709901","ASPARGOS FRESCO","POF1718"
"1703","6710101","MASTRUZ","POF1718"
"1704","6710102","MENTRUZ","POF1718"
"1705","6710103","MASTRUCO","POF1718"
"1706","6710201","COUVE-DE-BRUXELAS","POF1718"
"1707","6710701","ORA-PRO-NOBIS","POF1718"
"1708","6711001","VEGETAIS FOLHOSOS NAO ESPECIFICADOS","POF1718"
"1709","6711101","VEGETAIS NAO ESPECIFICADOS","POF1718"
"1710","6711201","ALCAPARRAS","POF1718"
"1711","6711401","ALGAS","POF1718"
"1712","6711501","ALICHELA","POF1718"
"1713","6711601","CAMBUQUIRA","POF1718"
"1714","6711701","FLOR NAO ESPECIFICADA","POF1718"
"1715","6711801","FLOR DE ABOBORA","POF1718"
"1716","6800701","BANANA-ROXA","POF1718"
"1717","6800901","BANANA-SAO-TOME","POF1718"
"1718","6801001","BANANA DA TERRA","POF1718"
"1719","6801002","BANANA-PACOVA","POF1718"
"1720","6801007","CHIFRE-DE-BOI","POF1718"
"1721","6801101","BANANA (OURO, PRATA, DAGUA, ETC)","POF1718"
"1722","6802305","GRAPEFRUIT / TORANJA","POF1718"
"1723","6802407","LARANJINHA JAPONESA / QUINCAN / KINKAN","POF1718"
"1724","6803804","ANONA","POF1718"
"1725","6804604","UMBU-CAJA","POF1718"
"1726","6804701","TAPEREBA / TAPERIBA / CAJA-MIRIM / CAJA-PEQUENO","POF1718"
"1727","6804705","CAJA","POF1718"
"1728","6804908","JABUTICABA / JABOTICABA","POF1718"
"1729","6805001","GRAVIOLA / JACA-DE-POBRE","POF1718"
"1730","6805501","GROSELHA","POF1718"
"1731","6806301","CACAU (FRUTA)","POF1718"
"1732","6806703","PEQUIA","POF1718"
"1733","6806704","PIQUIA","POF1718"
"1734","6806902","CERIGUELA / SERIGUELA / SIRIGUELA","POF1718"
"1735","6807015","MIRICI","POF1718"
"1736","6807202","BIRIBA / BERIBA","POF1718"
"1737","6807902","MANGOSTAO","POF1718"
"1738","6808102","ABRICO-DO-PARA","POF1718"
"1739","6808301","GRUMIXAMA","POF1718"
"1740","6810001","LICHIA","POF1718"
"1741","6810301","CACARI / CAMU-CAMU","POF1718"
"1742","6810401","CAMAPU","POF1718"
"1743","6810402","FISALIS","POF1718"
"1744","6810403","PHYSALIS","POF1718"
"1745","6810501","CRANBERRY","POF1718"
"1746","6810601","FRAMBOESA","POF1718"
"1747","6810701","MARMELO","POF1718"
"1748","6810801","MIRTILO","POF1718"
"1749","6810901","TAMARA","POF1718"
"1750","6811001","DAMASCO","POF1718"
"1751","6900301","ACUCAR DEMERARA","POF1718"
"1752","6900507","SORVETE DE PALITO","POF1718"
"1753","6900601","CHICLETES","POF1718"
"1754","6900615","BALA DE COCO","POF1718"
"1755","6900616","BALA DE GOMA","POF1718"
"1756","6900617","BALA DE FRUTA","POF1718"
"1757","6900703","CHOCOLATE, TABLETE NAO ESPECIFICADO","POF1718"
"1758","6900710","CHOCOLATE, TABLETE, AO LEITE","POF1718"
"1759","6900711","CHOCOLATE, TABLETE, AO LEITE, RECHEADO","POF1718"
"1760","6900712","CHOCOLATE, TABLETE, BRANCO","POF1718"
"1761","6900713","CHOCOLATE, TABLETE, BRANCO, RECHEADO","POF1718"
"1762","6900714","CHOCOLATE, TABLETE, MEIO AMARGO","POF1718"
"1763","6900715","CHOCOLATE, TABLETE, MEIO AMARGO, RECHEADO","POF1718"
"1764","6900716","CHOCOLATE, TABLETE, RECHEADO NAO ESPECIFICADO","POF1718"
"1765","6900819","OVOMALTINE EM PO","POF1718"
"1766","6901231","DOCE DE BANANA EM PASTA","POF1718"
"1767","6901240","BANANADA","POF1718"
"1768","6902209","MARSHMALLOW","POF1718"
"1769","6902301","SCHIMIER  / CHIMIA DE CANA","POF1718"
"1770","6902910","CUSCUZ COM LEITE","POF1718"
"1771","6902911","CUSCUZ COM LEITE DE COCO","POF1718"
"1772","6903002","BABA DE MOCA","POF1718"
"1773","6903802","DOCE DE MASSA FOLHADA","POF1718"
"1774","6904301","DOCE DE LEITE","POF1718"
"1775","6904601","SCHIMIER  / CHIMIA DE FRUTA (EXCETO DE CANA)","POF1718"
"1776","6904802","DIN DIN","POF1718"
"1777","6904804","CHUPE CHUPE","POF1718"
"1778","6904807","GELINHO, SACOLE","POF1718"
"1779","6905606","NUTELLA","POF1718"
"1780","6905702","GUARANA EM PO","POF1718"
"1781","6906503","HERBALIFE","POF1718"
"1782","6908401","PASTEl DE SANTA CLARA","POF1718"
"1783","6913901","GELATINA DE QUALQUER SABOR LIGHT / DIET","POF1718"
"1784","6914901","SORVETE A BASE DE IOGURTE","POF1718"
"1785","6915001","SORVETE DE CASQUINHA / CONE","POF1718"
"1786","6915101","SORVETE SUNDAE","POF1718"
"1787","6915202","SUSPIRO RECHEADO","POF1718"
"1788","6915302","PUDIM DE CHOCOLATE","POF1718"
"1789","6915304","PUDIM DE LEITE","POF1718"
"1790","6915306","PUDIM DE PAO","POF1718"
"1791","6915308","PUDIM DE SORVETE","POF1718"
"1792","6915310","PUDIM FLAN","POF1718"
"1793","6915501","AMENDOAS CARAMELIZADAS","POF1718"
"1794","6915502","CASTANHA DE CAJU CARAMELIZADA","POF1718"
"1795","6915503","CASTANHA-DO-PARA CARAMELIZADA","POF1718"
"1796","6915504","MISTURA DE CASTANHAS CARAMELIZADAS","POF1718"
"1797","6915601","FRUTA CARAMELADA","POF1718"
"1798","6915602","BANANA CARAMELADA","POF1718"
"1799","6915603","BANANA FLAMBADA","POF1718"
"1800","6915701","BANANA PASSA COBERTA DE CHOCOLATE","POF1718"
"1801","6915702","BANANINHA COM CHOCOLATE","POF1718"
"1802","6915801","CAJUZINHO","POF1718"
"1803","6915901","CALDA DE CARAMELO","POF1718"
"1804","6915902","CALDA DE CHOCOLATE","POF1718"
"1805","6915904","CALDA SABOR FRUTA (MORANGO, ETC)","POF1718"
"1806","6915905","EXTRATO DE MALTE","POF1718"
"1807","6915907","XAROPE DE MAPLE","POF1718"
"1808","6916001","CAMAFEU","POF1718"
"1809","6916101","CREME BRULE","POF1718"
"1810","6916201","DOCE ARABE","POF1718"
"1811","6916202","ATAIF","POF1718"
"1812","6916301","DOCE DE FEIJAO","POF1718"
"1813","6916401","DOCES (CONFEITARIA) NAO ESPECIFICADO","POF1718"
"1814","6916501","MACA DO AMOR","POF1718"
"1815","6916601","MARRON GLACE","POF1718"
"1816","6916701","MARZIPA","POF1718"
"1817","6916801","OLHO DE SOGRA","POF1718"
"1818","6916901","PASTEL COM RECHEIO DOCE","POF1718"
"1819","6917001","PASTEL DE NATA","POF1718"
"1820","6917101","PERA AO VINHO","POF1718"
"1821","6917201","PETIT GATEAU","POF1718"
"1822","6917301","TOUCINHO DO CEU","POF1718"
"1823","6917401","WAFFLE","POF1718"
"1824","6980001","DOCE DE ABOBORA","POF1718"
"1825","6980101","DELICIA DE ABACAXI","POF1718"
"1826","6980201","SUFLE DE CHOCOLATE","POF1718"
"1827","7001001","CANELA","POF1718"
"1828","7003901","MOLHO TARTARO","POF1718"
"1829","7007101","TUCUPI EM CALDO","POF1718"
"1830","7080001","VINAGRE","POF1718"
"1831","7080101","SAL","POF1718"
"1832","7080301","MOLHO PARA SALADA","POF1718"
"1833","7080401","CONSERVA DE BERINJELA","POF1718"
"1834","7101014","OSSOBUCO","POF1718"
"1835","7101806","PANELADA","POF1718"
"1836","7102502","FIGADO BOVINO (BIFE)","POF1718"
"1837","7103303","COSTELETA","POF1718"
"1838","7103305","BISTECA SUINA / BISTECA DE PORCO","POF1718"
"1839","7103401","PERNIL (CABRITO / OVELHA / CORDEIRO)","POF1718"
"1840","7103501","COSTELA SUINA / COSTELA DE PORCO","POF1718"
"1841","7103701","LOMBO SUINO / LOMBO DE PORCO","POF1718"
"1842","7103903","MIUDO SUINO / MIUDO DE PORCO","POF1718"
"1843","7104101","CARNE SUINA / CARNE DE PORCO","POF1718"
"1844","7104102","CARNE DE PORCO","POF1718"
"1845","7104302","GUISADO / GUIZADO","POF1718"
"1846","7104303","GOULASH","POF1718"
"1847","7104501","TRIPA SUINA / PORCO","POF1718"
"1848","7104601","FIGADO SUINO / FIGADO DE PORCO","POF1718"
"1849","7104602","FIGADO SUINO / FIGADO DE PORCO  (BIFE)","POF1718"
"1850","7104701","LINGUA SUINA / LINGUA DE PORCO","POF1718"
"1851","7105203","MOCOTO SUINO / MOCOTO DE PORCO","POF1718"
"1852","7106301","PERNIL (DE PORCO / SUINO)","POF1718"
"1853","7107206","BUCHO / DOBRADINHA ENSOPADO(A)","POF1718"
"1854","7107603","CARNE DE PACA","POF1718"
"1855","7108902","BIFE","POF1718"
"1856","7110902","OSSADA","POF1718"
"1857","7112501","COELHO","POF1718"
"1858","7112502","CORDEIRO","POF1718"
"1859","7112601","BIFE A MILANESA","POF1718"
"1860","7112701","BIFE A ROLE","POF1718"
"1861","7112702","ROLE DE CARNE","POF1718"
"1862","7112801","BIFE DE PANELA","POF1718"
"1863","7112802","CARNE DE PANELA","POF1718"
"1864","7112901","JOELHO DE PORCO","POF1718"
"1865","7113001","KAFTA","POF1718"
"1866","7113101","LEITAO","POF1718"
"1867","7113201","LOMBINHO","POF1718"
"1868","7113301","LOMBO","POF1718"
"1869","7113401","MEDALHOES BOVINOS","POF1718"
"1870","7113402","TORNEDOR BOVINO","POF1718"
"1871","7113501","VITELA","POF1718"
"1872","7180001","ROSBIFE","POF1718"
"1873","7200101","PEIXE DO MAR (EM POSTA, EM FILE, ETC)","POF1718"
"1874","7200401","PEIXE SALGADO (EM POSTA, EM FILE, ETC)","POF1718"
"1875","7261112","PATINHA DE CARANGUEJO","POF1718"
"1876","7262105","GUAIAMU / GUAIAMUM","POF1718"
"1877","7266106","AMEIJOA, LAMBRETA, VANGOLE, VIEIRAS, COQUILLE, COQUILHA, SARNAMBI","POF1718"
"1878","7266107","BERBIGAO","POF1718"
"1879","7273102","CAVIAR","POF1718"
"1880","7280001","NUGGETS DE PEIXE","POF1718"
"1881","7280101","CEVICHE DE FRUTOS DO MAR","POF1718"
"1882","7280102","CEVICHE DE PEIXE","POF1718"
"1883","7280201","DOURADO NA FOLHA DE BANANEIRA","POF1718"
"1884","7280301","SASHIMI","POF1718"
"1885","7280401","TARTARE DE SALMAO","POF1718"
"1886","7280501","FILE DE PEIXE","POF1718"
"1887","7280601","PITU","POF1718"
"1888","7281201","ATUM FRESCO","POF1718"
"1889","7281401","FRUTOS DO MAR","POF1718"
"1890","7281501","STEAK DE PEIXE","POF1718"
"1891","7400101","PEIXE DE AGUA DOCE (EM POSTA, EM FILE, ETC)","POF1718"
"1892","7400401","PEIXE DE AGUA DOCE SALGADO (EM POSTA, EM FILE, ETC)","POF1718"
"1893","7480001","PACU","POF1718"
"1894","7480101","TAMBAQUI","POF1718"
"1895","7480201","TUCUNARE","POF1718"
"1896","7600101","PEIXE NAO ESPECIFICADO (EM POSTA, EM FILE, ETC)","POF1718"
"1897","7600401","PEIXE NAO ESPECIFICADO SALGADO (EM POSTA, EM FILE, ETC)","POF1718"
"1898","7702102","PUCHERO","POF1718"
"1899","7702704","KITUTE SUINO / KITUTE DE PORCO","POF1718"
"1900","7705401","STROGONOFF / ESTROGONOFE","POF1718"
"1901","7800307","FRANGO DESFIADO","POF1718"
"1902","7800503","SOBRECOXA / COXA DE FRANGO / GALINHA","POF1718"
"1903","7801901","COXA DE PERU","POF1718"
"1904","7802905","NUGGET RECHEADO","POF1718"
"1905","7802906","NUGGETS, OUTROS","POF1718"
"1906","7803702","GALINHA DANGOLA","POF1718"
"1907","7806002","MARRECO, CARNE NAO ESPECIFICADO","POF1718"
"1908","7806201","CARNE MOIDA DE FRANGO","POF1718"
